YYYY-MM,Rep. index (%),SLE (m a.s.l.),Err. index (%),Snow cover (%),Snow covered below - north (%),Snow covered below - south (%),Snow free above - north (%),Snow free above - south (%),Mean snow depth (cm),Mean SWE (mm)
2020-03,99.98685141794104,1871,14.068698259559174,62.45484027040881,54.27008867263794,45.72991132736206,42.08362400531769,57.91637897491455,129.46612548828125,478.7699890136719
2020-04,99.97483279215275,2055,15.362872102304188,53.61621959775611,66.3888692855835,33.61113369464874,24.825504422187805,75.17449855804443,71.08792114257812,327.333984375
2020-05,99.99958910681066,2321,16.299390645400205,39.538197144497786,62.036287784576416,37.963712215423584,36.6747111082077,63.325291872024536,43.0040283203125,193.91012573242188
2020-06,99.32243713077395,2560,15.292001245006364,26.16639736042215,53.718966245651245,46.281030774116516,39.03766572475433,60.962337255477905,17.67788314819336,86.34766387939453
2020-07,99.3130893107164,2931,8.487079977277608,9.775765314245975,58.79279971122742,41.20720326900482,37.78846859931946,62.21153140068054,,
2020-08,99.56774036481151,3106,5.028557333467559,5.58794192846555,52.440911531448364,47.55908250808716,37.61876821517944,62.38123178482056,,
2020-09,99.55911160783532,3018,6.297508240976529,7.436447664020856,53.505414724349976,46.49458825588226,38.675519824028015,61.324477195739746,,
2020-10,98.92705515932897,2427,11.296996678955797,33.53689666755351,56.5618634223938,43.43813359737396,44.551923871040344,55.448079109191895,17.277631759643555,38.87572479248047
2020-11,100.0,2554,15.097171103114674,26.48576409183874,53.36475372314453,46.63524627685547,26.901453733444214,73.09854626655579,16.19378662109375,50.08032989501953
2020-12,99.99969183010799,1841,20.74151325798237,63.77863540317353,35.89198291301727,64.10801410675049,55.44174909591675,44.55825090408325,32.196712493896484,77.72315979003906
2021-01,99.14462310308592,1602,18.504879870239932,73.31639083749278,37.73101270198822,62.26899027824402,69.67228651046753,30.32771348953247,59.43730926513672,136.80699157714844
2021-02,99.9498710309002,1702,12.801323384239577,69.48583907984579,46.31643891334534,53.68356108665466,57.126784324645996,42.873212695121765,80.8380126953125,232.647705078125
2021-03,100.0,1899,14.899535587972746,61.18055776695988,59.60683822631836,40.39316773414612,32.52110183238983,67.47889518737793,57.24168395996094,216.23117065429688
2021-04,100.0,2114,17.212079951596785,50.65706957140759,62.48958110809326,37.51041889190674,29.556062817573547,70.44394016265869,39.795753479003906,181.1051483154297
2021-05,94.31673085160696,2149,11.800825176247498,48.86352079992686,49.54281151294708,50.45718550682068,39.236581325531006,60.763418674468994,50.3089485168457,201.7700958251953
2021-06,99.73168674735923,2501,14.548634345123567,29.40546837201037,54.998672008514404,45.001330971717834,37.9237174987793,62.0762825012207,19.433584213256836,94.20332336425781
2021-07,97.95251923750551,2909,8.039486321879345,10.45045193114663,51.53093338012695,48.46906363964081,42.86840260028839,57.13159441947937,,
2021-08,99.955931705443,3126,4.256547454568054,5.228102217898713,47.66581356525421,52.33418345451355,40.10842740535736,59.89157557487488,,
2021-09,99.72706419897914,2937,6.527046530571995,9.598567626341952,42.58597195148468,57.41402506828308,47.18807935714722,52.81192064285278,,
2021-10,100.0,2654,16.682336420853243,21.256223747777327,42.36491322517395,57.63508677482605,45.32229006290436,54.67771291732788,1.927040934562683,3.7397854328155518
2021-11,99.99958910681066,2155,15.627622910993344,48.544359515104944,42.36744046211243,57.63255953788757,60.56951284408569,39.430490136146545,14.047441482543945,26.85261344909668
2021-12,99.8300956662068,2010,20.14669503199317,55.822818747823554,44.03773248195648,55.96227049827576,55.268311500549316,44.73169445991516,40.655609130859375,80.38404083251953
2022-01,100.0,2074,16.35862757565828,52.674246961188054,47.90687561035156,52.09312438964844,44.957733154296875,55.042266845703125,51.3167839050293,134.5258026123047
2022-02,99.84899675291658,2134,17.001444803177026,49.63630816578308,58.3325982093811,41.66739881038666,33.583152294158936,66.41684174537659,57.82575607299805,164.34178161621094
2022-03,100.0,2198,18.66651806029652,46.28783684253238,61.46976351737976,38.53023648262024,31.992614269256592,68.00738573074341,42.402549743652344,160.6135711669922
2022-04,99.99126851972648,2214,18.052084820681074,45.43112454275292,64.7130012512207,35.2869987487793,28.394508361816406,71.6054916381836,32.46258544921875,125.51671600341797
2022-05,99.87190404822243,2386,18.604068458914277,35.876727934265304,58.093541860580444,41.90645515918732,37.6018762588501,62.3981237411499,13.399085998535156,63.477561950683594
2022-06,99.94545392911476,2835,13.97961404802725,13.072566818936835,47.393980622291565,52.606016397476196,40.65004289150238,59.34996008872986,2.6172432899475098,14.149252891540527
2022-07,100.0,3178,4.52363919879937,4.384127606988883,46.37378752231598,53.62620949745178,36.45600080490112,63.54399919509888,,
2022-08,99.65526061414151,3226,3.620037309101592,3.696086961434592,44.75177526473999,55.24822473526001,35.118916630744934,64.8810863494873,,
2022-09,99.99845915053996,3238,3.413100327790042,3.5461109473245203,46.09318673610687,53.906816244125366,35.4610413312912,64.53895568847656,,
2022-10,100.0,2833,11.468016587758054,13.1473493793972,47.262051701545715,52.73795127868652,37.56701946258545,62.43298053741455,,
2022-11,100.0,2380,21.07492637307664,36.22023464055577,47.61277139186859,52.38723158836365,47.9635626077652,52.03644037246704,,
2022-12,100.0,1740,21.996848449237742,67.98412719609568,36.94517910480499,63.05481791496277,60.85767149925232,39.14233446121216,,
2023-01,99.64940538619337,1856,20.706549329268228,63.11987089735991,43.53815019130707,56.46184682846069,54.32616472244263,45.67384123802185,,
2023-02,100.0,1975,16.176302454367743,57.522581148836814,56.038522720336914,43.961480259895325,33.5098534822464,66.49014353752136,,
2023-03,99.82526767123203,2064,16.85381396194513,53.17563937548344,58.40209722518921,41.59790277481079,39.98933434486389,60.01066565513611,,
2023-04,99.97401100577407,2130,14.078644956440186,49.84175476045441,63.911741971969604,36.088258028030396,29.6274334192276,70.37256956100464,,
2023-05,99.70795766567471,2223,12.416317493058473,44.94853049186997,63.19740414619446,36.802589893341064,31.488189101219177,68.51180791854858,,
2023-06,85.26331576422538,2559,10.601366322577862,26.217759009089985,55.24266958236694,44.757336378097534,41.100481152534485,58.899521827697754,,
