YYYY-MM,Rep. index (%),SLE (m a.s.l.),Err. index (%),Snow cover (%),Snow covered below - north (%),Snow covered below - south (%),Snow free above - north (%),Snow free above - south (%),Mean snow depth (cm),Mean SWE (mm)
2019-12,99.99277694311343,1483,11.47914258981038,30.49474605954466,,,,,38.385475158691406,107.53643798828125
2020-01,100.0,1614,6.717125923440041,26.386049054557414,,,,,33.13655090332031,116.90567016601562
2020-02,100.0,1753,8.27087574564172,22.169561816032076,,,,,24.669553756713867,154.62554931640625
2020-03,99.33903473290246,1580,9.85136615786713,27.43139207197276,,,,,19.56427574157715,128.62234497070312
2020-04,100.0,1931,8.734559882475306,17.067416679260713,,,,,8.432682037353516,69.24565887451172
2020-05,99.96232898023771,2188,7.406014972841306,9.707788455554864,,,,,1.3983535766601562,11.741206169128418
2020-06,98.64973285801915,2500,3.2032857130157257,2.902668752833661,,,,,0.1027507558465004,0.8867160081863403
2020-07,99.91054521855858,2823,0.3689975181854348,0.21558046707619546,,,,,,
2020-08,99.9998888760479,3014,0.04046061728938677,0.020669055090810493,,,,,,
2020-09,99.99655515748486,2960,0.0764508265052295,0.038893383235396095,,,,,,
2020-10,99.94666050299146,2314,6.288410549663516,6.591983962591233,,,,,0.3303237855434418,0.49666520953178406
2020-11,100.0,2454,5.42588560233627,3.6895374576617743,,,,,0.24199359118938446,0.40556350350379944
2020-12,98.56805675322482,866,41.494966084969825,55.11970272120333,,,,,25.889495849609375,51.771461486816406
2021-01,99.99399930658653,692,40.58896583605217,68.21621609608222,,,,,42.45018005371094,103.81583404541016
2021-02,99.82664663472224,1165,25.97470707726226,41.39000506725222,,,,,29.729267120361328,96.31389617919922
2021-03,100.0,1747,10.3482969143101,22.350249362148514,,,,,12.021652221679688,52.2154541015625
2021-04,100.0,1862,9.813739032065929,18.998862090730483,,,,,6.1144633293151855,24.086015701293945
2021-05,94.16899286139731,2141,7.332960697680621,11.002938117293553,,,,,2.4312849044799805,11.866083145141602
2021-06,99.45938197302799,2533,2.7916614808822358,2.3959435312525,,,,,0.1645229309797287,0.8898687958717346
2021-07,99.95177220478811,2912,0.1351318478746433,0.07323068443464578,,,,,,
2021-08,100.0,3067,0.01941460132094431,0.009890031737000721,,,,,,
2021-09,99.98588725808317,3189,0.0010963738437813231,0.0005556197605056585,,,,,,
2021-10,100.0,2378,7.723896705841564,5.191266546356467,,,,,0.09534817934036255,0.1106773316860199
2021-11,99.25524727301821,1788,9.085351251700196,21.11921822077218,,,,,7.241290092468262,14.900372505187988
2021-12,100.0,1625,10.055307502200254,26.053566189870832,,,,,13.185154914855957,32.17599105834961
2022-01,100.0,1947,7.776129686097058,16.62514334989821,,,,,8.426773071289062,28.34549903869629
2022-02,100.0,1966,10.713693582369519,16.072857307955584,,,,,5.905478000640869,21.847135543823242
2022-03,100.0,1997,10.089116964627024,15.170308568990196,,,,,3.7284770011901855,16.344804763793945
2022-04,99.99766639700589,2020,10.007805346395584,14.49234133722119,,,,,3.2434568405151367,12.090108871459961
2022-05,98.62673019993422,2259,6.7342576253255935,7.89769039977953,,,,,0.45626235008239746,2.110900640487671
2022-06,100.0,2728,1.0079892565363109,0.5673988994283784,,,,,3.483210821286775e-05,0.00022327585611492395
2022-07,100.0,3023,0.03682996988332541,0.01855770000088899,,,,,,
2022-08,99.82986922933317,3204,0.0004056627552200302,0.0002222479042022634,,,,,,
2022-09,99.97221901197472,3042,0.02762045623709573,0.013890494012641462,,,,,,
2022-10,100.0,2648,2.115781990363331,1.1149066114306543,,,,,,
2022-11,100.0,2163,10.505341728377502,10.388200414270093,,,,,,
2022-12,100.0,1333,25.2221601162801,35.47298798972326,,,,,,
2023-01,99.99233244730502,1711,12.234610999493274,23.430374176571515,,,,,,
2023-02,100.0,1461,16.10157451527732,31.22049659071715,,,,,,
2023-03,100.0,1580,17.66170035204068,27.43139207197276,,,,,,
2023-04,100.0,2074,9.35193733498093,12.911936490438894,,,,,,
2023-05,99.53983571434921,2163,6.130453685759243,10.388200414270093,,,,,,
2023-06,97.56783006036252,2513,2.43528016015184,2.696978317494466,,,,,,
